3Langs,Item,answer_id,anon_id,L1,gender,course_id,level_id,class_id,question_id,version,text1_len,text2_len,text3_len,text1,"text2 (line breaks/extra spaces removed, spaces added to reach 60)",text3 (edits made to fix word counts),Judgement,Notes
Y,S596,33423,dg6,Spanish,Female,641,5,r,4346,1,137,135,135,"In the article ""The Creative Spirit"", by Dan Goleman, Paul Kaufman and Michael Ray, the authors assert that creativity is killed by traditional education. The authors illustrate their thesis with an example, telling the story of a woman who had artistic interests when she was a girl, and lost them when she started ""a strict, traditional school"". According to the authors, creativity killers are seven: surveillance, evaluation, rewards, competition, over-control, restricting choice and pressure.
After describe each creativity killer, the authors emphasizes in less tangible factors that attempt against creativity. ""It has to do with time"", they say. The authors assure that is important to give children open-ended time to try and enjoy the activities that engross them. According to the essay, to interrupt children activities and scheduled them, is a common and hard killer.
","In the article ""The Creative Spirit"", by Dan Goleman, Paul Kaufman and Michael Ray, the authors assert that creativity is killed by traditional education. The authors illustrate their thesis with an example, telling the story of a woman who had artistic interests when she was a girl, and lost them when she started ""a strict, traditional school"". According to the authors, creativity killers are seven: surveillance, evaluation, rewards, competition, over-control, restricting choice and pressure. After describe each creativity killer, the authors emphasizes in less tangible factors that attempt against creativity. ""It has to do with time"", they say. The authors assure that is important to give children open-ended time to try and enjoy the activities that engross them. According to the essay, to interrupt children activities and scheduled them, is a common and hard killer.","In the article ""The Creative Spirit"", by Dan Goleman, Paul Kaufman and Michael Ray, the authors assert that creativity is killed by traditional education. The authors illustrate their thesis with an example, telling the story of a woman who had artistic interests when she was a girl, and lost them when she started ""a strict, traditional school"". According to the authors, creativity killers are seven: surveillance, evaluation, rewards, competition, over-control, restricting choice and pressure. After describe each creativity killer, the authors emphasizes in less tangible factors that attempt against creativity. ""It has to do with time"", they say. The authors assure that is important to give children open-ended time to try and enjoy the activities that engross them. According to the essay, to interrupt children activities and scheduled them, is a common and hard killer.",1,
Y,S599,33458,bi4,Spanish,Male,641,5,r,4346,1,139,138,138,"Creativity is something we all naturally have people inside. In this reading, we saw the case of a person named Teresa, who was restricted to develop her creativity as it was drawn. Teresa was sent to a school where she had to follow certain rules, with restrictions on what could and could not do all day. This shows that creativity can be killed by various ways such as competition to which children are subjected, on controlled in what they do, freedom to choose who they want to do, among others. But one of the creatives commonly killed, is the time that children should realize their actvidades, are controlled at what time should start-finish. Finally, children should be left to do the activities that I prefer, as long as they want, so get them to develop their creativity correctly.","Creativity is something we all naturally have people inside. In this reading, we saw the case of a person named Teresa, who was restricted to develop her creativity as it was drawn. Teresa was sent to a school where she had to follow certain rules, with restrictions on what could and could not do all day. This shows that creativity can be killed by various ways such as competition to which children are subjected, on controlled in what they do, freedom to choose who they want to do, among others. But one of the creatives commonly killed, is the time that children should realize their actvidades, are controlled at what time should start-finish. Finally, children should be left to do the activities that I prefer, as long as they want, so get them to develop their creativity correctly.","Creativity is something we all naturally have people inside. In this reading, we saw the case of a person named Teresa, who was restricted to develop her creativity as it was drawn. Teresa was sent to a school where she had to follow certain rules, with restrictions on what could and could not do all day. This shows that creativity can be killed by various ways such as competition to which children are subjected, on controlled in what they do, freedom to choose who they want to do, among others. But one of the creatives commonly killed, is the time that children should realize their actvidades, are controlled at what time should start-finish. Finally, children should be left to do the activities that I prefer, as long as they want, so get them to develop their creativity correctly.",1,
Y,C2335,33195,gm1,Chinese,Female,641,5,r,4347,1,103,100,100,"I agree with the author's opinion. At first when children go to school they do not have the pressure of going to high-level school and study for them is not important. Also for parents they do not care about children's scores at the beginning. But when it comes to the third or fourth children have to face the competition of going to good middle school, high school and university. At this time study becomes the most crucial point of their life so they need to learn what they do not like. So difinietly they will lose their interesting and pleasure.","I agree with the author's opinion. At first when children go to school they do not have the pressure of going to high-level school and study for them is not important. Also for parents they do not care about children's scores at the beginning. But when it comes to the third or fourth children have to face the competition of going to good middle school, high school and university. At this time study becomes the most crucial point of their life so they need to learn what they do not like. So difinietly they will lose their interesting and pleasure.","I agree with the author's opinion. At first when children go to school they do not have the pressure of going to high-level school and study for them is not important. Also for parents they do not care about children's scores at the beginning. But when it comes to the third or fourth children have to face the competition of going to good middle school, high school and university. At this time study becomes the most crucial point of their life so they need to learn what they do not like. So difinietly they will lose their interesting and pleasure.",2,3lang ok
Y,K3053,33314,gv7,Korean,Male,641,5,r,4347,1,135,133,133,"I strongly agree with the authors' opinion. Children have a tendency to get 

lost their interest and curiosity and to get them easily. Even though I don't 

want to say that they are not mature, there is no doubt that they are lack of 

ability for them to adapt to new circumstance, compared to adults. It means 

that they are too sensitive to be affected by lots of unexpected situations. 

So, I think that they are likely to get lost their curiosity and interest 

easily in the middle of process. As an example supported by the authors, 

Teresa didn't accustomed to a new environment and an unexpected situation like 

a heavily evaluation pressure. In view of this fact, I think that children are 

plausible to lost the sense of pleasure in their learning.","I strongly agree with the authors' opinion. Children have a tendency to get lost their interest and curiosity and to get them easily. Even though I don't want to say that they are not mature, there is no doubt that they are lack of ability for them to adapt to new circumstance, compared to adults. It means that they are too sensitive to be affected by lots of unexpected situations. So, I think that they are likely to get lost their curiosity and interest easily in the middle of process. As an example supported by the authors, Teresa didn't accustomed to a new environment and an unexpected situation like a heavily evaluation pressure. In view of this fact, I think that children are plausible to lost the sense of pleasure in their learning.","I strongly agree with the authors' opinion. Children have a tendency to get lost their interest and curiosity and to get them easily. Even though I don't want to say that they are not mature, there is no doubt that they are lack of ability for them to adapt to new circumstance, compared to adults. It means that they are too sensitive to be affected by lots of unexpected situations. So, I think that they are likely to get lost their curiosity and interest easily in the middle of process. As an example supported by the authors, Teresa didn't accustomed to a new environment and an unexpected situation like a heavily evaluation pressure. In view of this fact, I think that children are plausible to lost the sense of pleasure in their learning.",2,3lang ok
Y,S597,33424,dg6,Spanish,Female,641,5,r,4347,1,323,319,319,"The authors assert that children arrive to school full of energy and curiosity but that by the third or fourth year, they have lost the sense of pleasure in their own learning. Do you agree or disagree? Why?

I agree with this statement. I think that creativity is inherent to human being and that creativity comes with every kid when they are born. If that is like I say, why the streets from United States are not full of Polloks, Millers, and Hendrixs? Why the streets from Spain are not full of Cervantes, Dalis and Pacos de Lucìa? 
I agree that some people have more talent than others, but I'm completely sure that in the must of cases people's creativity is killed when they start elementary school. I think that we can talk about two generations of parents: one older, like my parents and their friends, and other younger, the parents of my age. Even they are different, and the second group is more worried on cultivate creativity in its children; we have to acknowledge that both groups make big mistakes. 
My parents generation was worry in follow schedules, give hundreds of options and provide a lot of activities to their kids. This brought people worry about the rules and focus in succeed more than enjoying things they are doing. On the other hand, this generation of parents ,people of my age-- wants to cultivate creativity dosen't matter what, and because of that they read books, buy DVDs and go to classes that have names as ""Child of Wonder: Nurturing Creative and Naturally Curious Children"". The problem is they are so strict in reach their goal that they also kill the creativity of their children, who have to follow 'a manual' with rigid steps.
I think that creativity is something natural and parents and teachers have to provide a adequate environment to increase it; but creativity can be imposed.
","The authors assert that children arrive to school full of energy and curiosity but that by the third or fourth year, they have lost the sense of pleasure in their own learning. Do you agree or disagree? Why? I agree with this statement. I think that creativity is inherent to human being and that creativity comes with every kid when they are born. If that is like I say, why the streets from United States are not full of Polloks, Millers, and Hendrixs? Why the streets from Spain are not full of Cervantes, Dalis and Pacos de Lucìa? I agree that some people have more talent than others, but I'm completely sure that in the must of cases people's creativity is killed when they start elementary school. I think that we can talk about two generations of parents: one older, like my parents and their friends, and other younger, the parents of my age. Even they are different, and the second group is more worried on cultivate creativity in its children; we have to acknowledge that both groups make big mistakes. My parents generation was worry in follow schedules, give hundreds of options and provide a lot of activities to their kids. This brought people worry about the rules and focus in succeed more than enjoying things they are doing. On the other hand, this generation of parents ,people of my age-- wants to cultivate creativity dosen't matter what, and because of that they read books, buy DVDs and go to classes that have names as ""Child of Wonder: Nurturing Creative and Naturally Curious Children"". The problem is they are so strict in reach their goal that they also kill the creativity of their children, who have to follow 'a manual' with rigid steps. I think that creativity is something natural and parents and teachers have to provide a adequate environment to increase it; but creativity can be imposed.","The authors assert that children arrive to school full of energy and curiosity but that by the third or fourth year, they have lost the sense of pleasure in their own learning. Do you agree or disagree? Why? I agree with this statement. I think that creativity is inherent to human being and that creativity comes with every kid when they are born. If that is like I say, why the streets from United States are not full of Polloks, Millers, and Hendrixs? Why the streets from Spain are not full of Cervantes, Dalis and Pacos de Lucìa? I agree that some people have more talent than others, but I'm completely sure that in the must of cases people's creativity is killed when they start elementary school. I think that we can talk about two generations of parents: one older, like my parents and their friends, and other younger, the parents of my age. Even they are different, and the second group is more worried on cultivate creativity in its children; we have to acknowledge that both groups make big mistakes. My parents generation was worry in follow schedules, give hundreds of options and provide a lot of activities to their kids. This brought people worry about the rules and focus in succeed more than enjoying things they are doing. On the other hand, this generation of parents, people of my age-- wants to cultivate creativity dosen't matter what, and because of that they read books, buy DVDs and go to classes that have names as ""Child of Wonder: Nurturing Creative and Naturally Curious Children"". The problem is they are so strict in reach their goal that they also kill the creativity of their children, who have to follow 'a manual' with rigid steps. I think that creativity is something natural and parents and teachers have to provide a adequate environment to increase it; but creativity can be imposed.",2,3lang ok
Y,S600,33469,bi4,Spanish,Male,641,5,r,4347,1,79,75,75,"

When children are in kindergarten, they're just enjoying all the activities they do. They are discovering new skills every day. The kids just want to play with other children, or just work alone in any specific area, they simply do not have a definite goal in life. This means that as they mature, they may themselves be setting their own learning goals. They will find out what are the creatives that they like to do.","When children are in kindergarten, they're just enjoying all the activities they do. They are discovering new skills every day. The kids just want to play with other children, or just work alone in any specific area, they simply do not have a definite goal in life. This means that as they mature, they may themselves be setting their own learning goals. They will find out what are the creatives that they like to do.","When children are in kindergarten, they're just enjoying all the activities they do. They are discovering new skills every day. The kids just want to play with other children, or just work alone in any specific area, they simply do not have a definite goal in life. This means that as they mature, they may themselves be setting their own learning goals. They will find out what are the creatives that they like to do.",2,3lang ok
Y,C2337,33206,bf2,Chinese,Male,636,4,g,4351,1,113,113,113,"I feel comfortable about my room because I pick out all the furnitures by myself. I always keep on cleaning my room and never give up cleaning it. Everyday I went back home, took off my jacket and sat down on my chair I feel good. I like to turn on lights in my room because I like bright condition. I will throw away all the trashes everyday and it makes me feel comfortable. In my room, I never have difficult in looking up things because my room is not messy. Every day I like to turn on my computer when I get home. I would never turn it off until I sleep.","I feel comfortable about my room because I pick out all the furnitures by myself. I always keep on cleaning my room and never give up cleaning it. Everyday I went back home, took off my jacket and sat down on my chair I feel good. I like to turn on lights in my room because I like bright condition. I will throw away all the trashes everyday and it makes me feel comfortable. In my room, I never have difficult in looking up things because my room is not messy. Every day I like to turn on my computer when I get home. I would never turn it off until I sleep.","I feel comfortable about my room because I pick out all the furnitures by myself. I always keep on cleaning my room and never give up cleaning it. Everyday I went back home, took off my jacket and sat down on my chair I feel good. I like to turn on lights in my room because I like bright condition. I will throw away all the trashes everyday and it makes me feel comfortable. In my room, I never have difficult in looking up things because my room is not messy. Every day I like to turn on my computer when I get home. I would never turn it off until I sleep.",2,
Y,K3046,33227,gk5,Korean,Male,636,4,g,4351,1,250,245,245,"I thought over to find my room in the U.S. because I had no opportunity living in the U.S. I didn't know which one was the best room in the U.S. My Korean friend who is living in the U.S. recommended me this apartment. When I saw this apartment first, this was so messy. It was needed to straighten up. I had tried out that tap water, heating and electricity worked well. It had been fine. So, I filled out a contract and signed up for the rental apartment. I started to straighten up my room. I vacuumed in the room, picked garbage up and threw them away. I bought a bed and a rocking chair from IKEA. My Korean friend helped me to carry them in his car. He and I put them into his car. He drove his car. We arrived at the apartment. We put down them in front of the apartment door. We moved them to an elevator and took it. We felt difficult to put them down in the room because of their size and weight. I talked over with him how to decorate my room. I put up a framed picture and the national flag of South Korea on the wall. I put roses in a vase. The room was filled with the fragrance of roses. I hung curtains on a window. I took great pains to decorate the room. Eventually, my room was clean and had a comfortable.","I thought over to find my room in the U.S. because I had no opportunity living in the U.S. I didn't know which one was the best room in the U.S. My Korean friend who is living in the U.S. recommended me this apartment. When I saw this apartment first, this was so messy. It was needed to straighten up. I had tried out that tap water, heating and electricity worked well. It had been fine. So, I filled out a contract and signed up for the rental apartment. I started to straighten up my room. I vacuumed in the room, picked garbage up and threw them away. I bought a bed and a rocking chair from IKEA. My Korean friend helped me to carry them in his car. He and I put them into his car. He drove his car. We arrived at the apartment. We put down them in front of the apartment door. We moved them to an elevator and took it. We felt difficult to put them down in the room because of their size and weight. I talked over with him how to decorate my room. I put up a framed picture and the national flag of South Korea on the wall. I put roses in a vase. The room was filled with the fragrance of roses. I hung curtains on a window. I took great pains to decorate the room. Eventually, my room was clean and had a comfortable.","I thought over to find my room in the U.S. because I had no opportunity living in the U.S. I didn't know which one was the best room in the U.S. My Korean friend who is living in the U.S. recommended me this apartment. When I saw this apartment first, this was so messy. It was needed to straighten up. I had tried out that tap water, heating and electricity worked well. It had been fine. So, I filled out a contract and signed up for the rental apartment. I started to straighten up my room. I vacuumed in the room, picked garbage up and threw them away. I bought a bed and a rocking chair from IKEA. My Korean friend helped me to carry them in his car. He and I put them into his car. He drove his car. We arrived at the apartment. We put down them in front of the apartment door. We moved them to an elevator and took it. We felt difficult to put them down in the room because of their size and weight. I talked over with him how to decorate my room. I put up a framed picture and the national flag of South Korea on the wall. I put roses in a vase. The room was filled with the fragrance of roses. I hung curtains on a window. I took great pains to decorate the room. Eventually, my room was clean and had a comfortable.",2,
Y,K3047,33228,bv9,Korean,Male,636,4,g,4351,1,120,120,120,"When I get my room back, I think I should clean room up because there is dirty a little. I should bring trash away from garbage can, and I keep my clothes away from my bed. Sometimes I forget I should turn TV off, so when I go my room back I turn it off. Also, I put books down rashly in my room. So I have to straighten it up. I find out why my room feel like dirty. Usually I hang my clothes up in clothes chest, but sometimes I put it up my chair. It looks like my room is dirty. If I keep on doing that I might give up what I clean my room up.","When I get my room back, I think I should clean room up because there is dirty a little. I should bring trash away from garbage can, and I keep my clothes away from my bed. Sometimes I forget I should turn TV off, so when I go my room back I turn it off. Also, I put books down rashly in my room. So I have to straighten it up. I find out why my room feel like dirty. Usually I hang my clothes up in clothes chest, but sometimes I put it up my chair. It looks like my room is dirty. If I keep on doing that I might give up what I clean my room up.","When I get my room back, I think I should clean room up because there is dirty a little. I should bring trash away from garbage can, and I keep my clothes away from my bed. Sometimes I forget I should turn TV off, so when I go my room back I turn it off. Also, I put books down rashly in my room. So I have to straighten it up. I find out why my room feel like dirty. Usually I hang my clothes up in clothes chest, but sometimes I put it up my chair. It looks like my room is dirty. If I keep on doing that I might give up what I clean my room up.",2,
Y,S595,33403,ch0,Spanish,Female,636,4,g,4351,1,150,149,149,"I like my room and it is important to me that it is clean. I straighten up every day. If there is any trash I throw it out and I always put my clothes away. Another thing that I like about my room is that I hung up a Chilean flag. I can turn on and off as well as turn up and down my light because I have a modern system. Also when I want to watch TV I only need to sit down on my bed. Also, my room has a good size If I would like I could turn the bed around and I would not have a problem. On my wall I have a blackboard for when I want to write down all my ideas. One more reason why I like my room is because it's like my room in Chile where I grew up.","I like my room and it is important to me that it is clean. I straighten up every day. If there is any trash I throw it out and I always put my clothes away. Another thing that I like about my room is that I hung up a Chilean flag. I can turn on and off as well as turn up and down my light because I have a modern system. Also when I want to watch TV I only need to sit down on my bed. Also, my room has a good size If I would like I could turn the bed around and I would not have a problem. On my wall I have a blackboard for when I want to write down all my ideas. One more reason why I like my room is because it's like my room in Chile where I grew up.","I like my room and it is important to me that it is clean. I straighten up every day. If there is any trash I throw it out and I always put my clothes away. Another thing that I like about my room is that I hung up a Chilean flag. I can turn on and off as well as turn up and down my light because I have a modern system. Also when I want to watch TV I only need to sit down on my bed. Also, my room has a good size If I would like I could turn the bed around and I would not have a problem. On my wall I have a blackboard for when I want to write down all my ideas. One more reason why I like my room is because it's like my room in Chile where I grew up.",2,
Y,C2353,33484,gz5,Chinese,Female,621,4,g,4409,1,111,111,111,"My room was messy. I used to throw my stuff away when I got into my room. For example, I took off my hat and then throw it in bed; I put off my shoes anywhere. Also, I hanged up lots of posters on the wall. I decided to clean up my room a week ago. Firstly, I swept out my room and then threw rubbish away. Secondly, I fold up the futon and the clothes. Then, I removed my poster, at the same time, I decorated the wall with oil color. I put my books back to the shelf. It seemed like a new room and it cheered me up.","My room was messy. I used to throw my stuff away when I got into my room. For example, I took off my hat and then throw it in bed; I put off my shoes anywhere. Also, I hanged up lots of posters on the wall. I decided to clean up my room a week ago. Firstly, I swept out my room and then threw rubbish away. Secondly, I fold up the futon and the clothes. Then, I removed my poster, at the same time, I decorated the wall with oil color. I put my books back to the shelf. It seemed like a new room and it cheered me up.","My room was messy. I used to throw my stuff away when I got into my room. For example, I took off my hat and then throw it in bed; I put off my shoes anywhere. Also, I hanged up lots of posters on the wall. I decided to clean up my room a week ago. Firstly, I swept out my room and then threw rubbish away. Secondly, I fold up the futon and the clothes. Then, I removed my poster, at the same time, I decorated the wall with oil color. I put my books back to the shelf. It seemed like a new room and it cheered me up.",1,
Y,K3058,33533,au5,Korean,Female,621,4,g,4409,1,132,130,130,"There are four windows in my apartment. Although I had to pick up four blind curtains because of these, it can let the sunlight in. So I don't have to turn the light on in the morning and the afternoon. At the first few days when I moved here, I spent all day putting away my stuffs and moving around some furniture. And I hung up some pictures of my family on the wall. It cheers me up when I miss my family. When I come back from the school, it is a wonderful place that I can relax. I'd like to fix the kitchen up, because it will bring some change to my apartment. However, since my kitchen is so small, I have to satisfy with just cleaning up.","There are four windows in my apartment. Although I had to pick up four blind curtains because of these, it can let the sunlight in. So I don't have to turn the light on in the morning and the afternoon. At the first few days when I moved here, I spent all day putting away my stuffs and moving around some furniture. And I hung up some pictures of my family on the wall. It cheers me up when I miss my family. When I come back from the school, it is a wonderful place that I can relax. I'd like to fix the kitchen up, because it will bring some change to my apartment. However, since my kitchen is so small, I have to satisfy with just cleaning up.","There are four windows in my apartment. Although I had to pick up four blind curtains because of these, it can let the sunlight in. So I don't have to turn the light on in the morning and the afternoon. At the first few days when I moved here, I spent all day putting away my stuffs and moving around some furniture. And I hung up some pictures of my family on the wall. It cheers me up when I miss my family. When I come back from the school, it is a wonderful place that I can relax. I'd like to fix the kitchen up, because it will bring some change to my apartment. However, since my kitchen is so small, I have to satisfy with just cleaning up.",1,
Y,S601,33470,fy1,Spanish,Female,621,4,g,4409,1,93,91,93,"My apartment is small but comfortable. I lighted it up with a lot of lamps

and also I hung up some mirrors. I chose up some furniture and I gave

it out in the living room.I took down the awful pictures that I had ,as a

result I could touch walls up.I covered the floor with a gorgeous carpet and 

I took off the older one. My husband turned the bed around, and my daughter 

straightened her bedroom up. I plan to take the kitchen down and put another 

one newer.","My apartment is small but comfortable. I lighted it up with a lot of lamps and also I hung up some mirrors. I chose up some furniture and I gave it out in the living room.I took down the awful pictures that I had ,as a result I could touch walls up.I covered the floor with a gorgeous carpet and I took off the older one. My husband turned the bed around, and my daughter straightened her bedroom up. I plan to take the kitchen down and put another one newer.","My apartment is small but comfortable. I lighted it up with a lot of lamps and also I hung up some mirrors. I chose up some furniture and I gave it out in the living room. I took down the awful pictures that I had, as a result I could touch walls up. I covered the floor with a gorgeous carpet and I took off the older one. My husband turned the bed around, and my daughter straightened her bedroom up. I plan to take the kitchen down and put another one newer.",1,
Y,S602,33559,ac4,Spanish,Female,621,4,g,4409,1,170,169,169,"Before to moved to Pittsburgh, we had been thinking about to pick out a house for leaving. However, after we were looking over different places, we ended up leaving in an apartment. We found out that is cheaper than a house.
After we signed the lease up, we picked up some furniture, and we tried to set up each room. 
We chose this apartment because is big and bright, you don't need to turn the light on during the day, that cheer me up. However, we had to pick up a very dark curtains for the bedroom, to block the light out, especially in summer time, when the sun come up very early.
This apartment turned up cozy and comfortable for us, once in a while we move the furniture around or we take some decorations away to make it up a different place.
I enjoy to lie down on the couch and watch a movie or read a book, especially in winter time. It is my favorite spot.
","Before to moved to Pittsburgh, we had been thinking about to pick out a house for leaving. However, after we were looking over different places, we ended up leaving in an apartment. We found out that is cheaper than a house. After we signed the lease up, we picked up some furniture, and we tried to set up each room. We chose this apartment because is big and bright, you don't need to turn the light on during the day, that cheer me up. However, we had to pick up a very dark curtains for the bedroom, to block the light out, especially in summer time, when the sun come up very early. This apartment turned up cozy and comfortable for us, once in a while we move the furniture around or we take some decorations away to make it up a different place. I enjoy to lie down on the couch and watch a movie or read a book, especially in winter time. It is my favorite spot.","Before to moved to Pittsburgh, we had been thinking about to pick out a house for leaving. However, after we were looking over different places, we ended up leaving in an apartment. We found out that is cheaper than a house. After we signed the lease up, we picked up some furniture, and we tried to set up each room. We chose this apartment because is big and bright, you don't need to turn the light on during the day, that cheer me up. However, we had to pick up a very dark curtains for the bedroom, to block the light out, especially in summer time, when the sun come up very early. This apartment turned up cozy and comfortable for us, once in a while we move the furniture around or we take some decorations away to make it up a different place. I enjoy to lie down on the couch and watch a movie or read a book, especially in winter time. It is my favorite spot.",1,
Y,S604,33614,ge5,Spanish,Male,621,4,g,4409,1,212,207,207,"I like my room dorm. first of all, it's the place where I've grown up and I have many happy memories of my life. From time to time I think over making some changes acording to my preferences and necessities. One of my problems is the lack of space to my books: I'm always hanging up new shelfs, but after a while I fill them out and I don't know how to figure this problem out. In the end, my books are widespread over the table, the chair and even the bed, so every time I go to sleep I've got to take them away. My mother is trying to talk me into find a solution to straighten my room up definitively, but the thing is that I like my tidy chaos.
 There is another thing that I really like: my room is very bright. I never lower the awning to let the sun in during the morning. I love wake up with the sunshines, that cheers me up. Oh! I almost forget it! One of my most precious things is a Pulp Fiction poster that my brother brought me from Pittsburg. I put it up in the entrance, so everybody can watch it from the corridor.","I like my room dorm. first of all, it's the place where I've grown up and I have many happy memories of my life. From time to time I think over making some changes acording to my preferences and necessities. One of my problems is the lack of space to my books: I'm always hanging up new shelfs, but after a while I fill them out and I don't know how to figure this problem out. In the end, my books are widespread over the table, the chair and even the bed, so every time I go to sleep I've got to take them away. My mother is trying to talk me into find a solution to straighten my room up definitively, but the thing is that I like my tidy chaos. There is another thing that I really like: my room is very bright. I never lower the awning to let the sun in during the morning. I love wake up with the sunshines, that cheers me up. Oh! I almost forget it! One of my most precious things is a Pulp Fiction poster that my brother brought me from Pittsburg. I put it up in the entrance, so everybody can watch it from the corridor.","I like my room dorm. first of all, it's the place where I've grown up and I have many happy memories of my life. From time to time I think over making some changes acording to my preferences and necessities. One of my problems is the lack of space to my books: I'm always hanging up new shelfs, but after a while I fill them out and I don't know how to figure this problem out. In the end, my books are widespread over the table, the chair and even the bed, so every time I go to sleep I've got to take them away. My mother is trying to talk me into find a solution to straighten my room up definitively, but the thing is that I like my tidy chaos. There is another thing that I really like: my room is very bright. I never lower the awning to let the sun in during the morning. I love wake up with the sunshines, that cheers me up. Oh! I almost forget it! One of my most precious things is a Pulp Fiction poster that my brother brought me from Pittsburg. I put it up in the entrance, so everybody can watch it from the corridor.",1,
Y,C2361,33685,dc0,Chinese,Female,638,5,w,4430,1,262,261,261,"It is a trend towards to making movies from books. Due to some famous books especially fictions and novels, many directors make the adaptation in movies. Sometimes even though movies talk about the same stories with books, however; they gave different perspectives to people. Some people like to choose read the books, the others prefer to watch the movies. Usually their decisions based on several factors such as entertainment type, time spending, and imagination.
 First of all, the entertainment type is different between books and movie. Reading book is a quiet and individual work. Even though people want to share their thinking about the book, they can not read the same book together at the same time. However, people can accompany each other to watch movies together. 
 Second, time spending is another factor. Sometime reading a book takes more time than watch a movie, although it depends on the speed of each person. Moreover, people can read the previous chapters again when they want to review the content, however, movies just pass and keep forward to the end. 
 Finally, the most crucial factor is the imagination. All adaptation movies should refine and eliminate some contents from the original books. Sometimes it changes the writer's original ideals or destroys the imagination of readers. People often say that books can keep their imagination in their mind.
 In conclusion, there are advantages and shortbacks between reading books and watching movies for entertainment type, time spending, and imagination. Think about that and try to do both of them, it will make you have more enhancement.","It is a trend towards to making movies from books. Due to some famous books especially fictions and novels, many directors make the adaptation in movies. Sometimes even though movies talk about the same stories with books, however; they gave different perspectives to people. Some people like to choose read the books, the others prefer to watch the movies. Usually their decisions based on several factors such as entertainment type, time spending, and imagination. First of all, the entertainment type is different between books and movie. Reading book is a quiet and individual work. Even though people want to share their thinking about the book, they can not read the same book together at the same time. However, people can accompany each other to watch movies together. Second, time spending is another factor. Sometime reading a book takes more time than watch a movie, although it depends on the speed of each person. Moreover, people can read the previous chapters again when they want to review the content, however, movies just pass and keep forward to the end. Finally, the most crucial factor is the imagination. All adaptation movies should refine and eliminate some contents from the original books. Sometimes it changes the writer's original ideals or destroys the imagination of readers. People often say that books can keep their imagination in their mind. In conclusion, there are advantages and shortbacks between reading books and watching movies for entertainment type, time spending, and imagination. Think about that and try to do both of them, it will make you have more enhancement.","It is a trend towards to making movies from books. Due to some famous books especially fictions and novels, many directors make the adaptation in movies. Sometimes even though movies talk about the same stories with books, however; they gave different perspectives to people. Some people like to choose read the books, the others prefer to watch the movies. Usually their decisions based on several factors such as entertainment type, time spending, and imagination. First of all, the entertainment type is different between books and movie. Reading book is a quiet and individual work. Even though people want to share their thinking about the book, they can not read the same book together at the same time. However, people can accompany each other to watch movies together. Second, time spending is another factor. Sometime reading a book takes more time than watch a movie, although it depends on the speed of each person. Moreover, people can read the previous chapters again when they want to review the content, however, movies just pass and keep forward to the end. Finally, the most crucial factor is the imagination. All adaptation movies should refine and eliminate some contents from the original books. Sometimes it changes the writer's original ideals or destroys the imagination of readers. People often say that books can keep their imagination in their mind. In conclusion, there are advantages and shortbacks between reading books and watching movies for entertainment type, time spending, and imagination. Think about that and try to do both of them, it will make you have more enhancement.",2,
Y,K3064,33681,ha2,Korean,Female,638,5,w,4430,1,193,191,191,"Movies and books affect each other. Sometimes famous books transfer to movies, including Da Vinci code, the Harry Potter series, and Perfume. Da Vinci code is one of the successful movies from the book and the movie has different aspects from the book. 
 The movie, Da Vinci code, clarifies people's ambiguous imagination. In the novel, the story starts in Paris, at the Louvre museum, but if you have not visited there, you probably cannot imagine the specific spaces. However, in the movie, you can see the Louvre museum, from a small room to the whole structure, and actors' playing in that place clearly. 
 On the other hands, sometimes movies from books give different pictures from our imagination. For example, we imagine main characters as certain characteristics. You can imagine Dr. ANON_NAME_0 Langdon as a very sharp person with thin and tall appearance. However, in the movie, the Dr. Langdon was Tom Hanks, whose image is friendly, a man next door. 
 It is said that making a movie from the book is a common trend in the movie industry. Also, movies from books give us a special fun to compare each other.","Movies and books affect each other. Sometimes famous books transfer to movies, including Da Vinci code, the Harry Potter series, and Perfume. Da Vinci code is one of the successful movies from the book and the movie has different aspects from the book. The movie, Da Vinci code, clarifies people's ambiguous imagination. In the novel, the story starts in Paris, at the Louvre museum, but if you have not visited there, you probably cannot imagine the specific spaces. However, in the movie, you can see the Louvre museum, from a small room to the whole structure, and actors' playing in that place clearly. On the other hands, sometimes movies from books give different pictures from our imagination. For example, we imagine main characters as certain characteristics. You can imagine Dr. ANON_NAME_0 Langdon as a very sharp person with thin and tall appearance. However, in the movie, the Dr. Langdon was Tom Hanks, whose image is friendly, a man next door. It is said that making a movie from the book is a common trend in the movie industry. Also, movies from books give us a special fun to compare each other.","Movies and books affect each other. Sometimes famous books transfer to movies, including Da Vinci code, the Harry Potter series, and Perfume. Da Vinci code is one of the successful movies from the book and the movie has different aspects from the book. The movie, Da Vinci code, clarifies people's ambiguous imagination. In the novel, the story starts in Paris, at the Louvre museum, but if you have not visited there, you probably cannot imagine the specific spaces. However, in the movie, you can see the Louvre museum, from a small room to the whole structure, and actors' playing in that place clearly. On the other hands, sometimes movies from books give different pictures from our imagination. For example, we imagine main characters as certain characteristics. You can imagine Dr. ANON_NAME_0 Langdon as a very sharp person with thin and tall appearance. However, in the movie, the Dr. Langdon was Tom Hanks, whose image is friendly, a man next door. It is said that making a movie from the book is a common trend in the movie industry. Also, movies from books give us a special fun to compare each other.",2,
